"DetailID","RiskSourceDet","txtDetCompositeWeight","BUManagerDet","OSVendorDet","txtLocation","Threat","Risk","Mitigations","Response","Customers","Impact","Controls","ControlsWeight","PolicyRate","PolicyWeight","InherentRisk","VendorRisk","VendorRiskWeight","MarketRisk","MarketRiskWeight","OperationalRisk","OperationalRiskWeight","ComplianceRisk","ComplianceRiskWeight","StrategicRisk","StrategicRiskWeight","ReputationRisk","ReputationRiskWeight","CreditRisk","CreditRiskWeight","FiduciaryRisk","FiduciaryRiskWeight","RegulatoryLegalRisk","RegulatoryLegalRiskWeight","HumanResourceRisk","HumanResourceRiskWeight","CompositeRisk","RiskRating","ReviewDate","BSARisk","RegulatoryRisk","CISPRisk","AuditRisk","ComplianceRiskCK","RedFlagRisk","Outsourced","RiskManagerDet","RiskManager2Det","RiskManager3Det","RiskManager4Det","PolicyDet","Policy2Det","Policy3Det","Policy4Det","FrequencyDet","PriorRating","IntPriorRating","Comments","Trend","LastReviewer","PriorRatingCalc","RiskTypeDet","Required","calInherentRiskRating","txtAuditReviewFreq","nbrVendorIRR","dteLastAudit","dteNextAudit","memAuditComments"
470,"Audit",3.00,"Retail Services",,"Main Office","Theft or Fraud by rogue hackers or customers could cause finanical and reputation damage.","Official Checks","1.  Reconciled daily and reviewed by management monthly.  2.  The checks are maintained under dual control in a secure location.  3.  Issued check logs are adequately maintained.  4.  Incoming shipments and assignments are recorded.","Convene incident response team to ascertain reputation and financial damage caused by lost or stolen official checks.  Document possible procedural changes to help lower this risk.",2.75,4.00,0.75,1.00,0.50,1.00,3.25,2.50,1.00,2.00,1.00,3.00,1.00,3.00,1.00,2.75,1.00,3.25,1.00,2.50,1.00,2.00,1.00,2.00,1.00,1.50,1.00,2.45,1.94,1/6/2011 11:27:29,0,0,0,1,0,0,0,"Amy Fitzgerald","Terri Coleman"," "," ","Audit Policy",," ",,"Annual",1.94,1.94,,"Threat Unchanged","mdt",,"Reputational Risk",,3.11,"Annual",,,,
471,"Audit",3.00,"Accounting",,"Accounting","Improper accounting entries made intentionally or accidentally.","Accts Payable/Accr Exp/Other Liabiltiies","Reconciled monthly and reviewed by management.  Annual financial audits also help detect fraudulent issues.","Annual Audit Frequency with management committee meeting to research balancing errors and other discrepancies.",2.50,4.00,0.75,1.00,0.50,1.00,3.75,2.50,1.00,2.00,1.00,3.75,1.00,2.75,1.00,2.50,1.00,4.00,1.00,3.75,1.00,2.50,1.00,2.50,1.00,2.00,1.00,2.82,2.04,1/6/2011 11:27:29,0,0,0,1,0,0,0,"Amy Fitzgerald","Tommy White"," "," ","Audit Policy",," ",,"Annual",2.04,2.04,,"Threat Unchanged","mdt",,"Operational Risk",,3.26,"Annual",,,,
472,"Audit",3.00,"Executive Management",,"Executive Management","Regulatory issues - overdrafts and loans.  Insiders could take advantage of bank system and operations knowledge to accomplish theft or fraud.","Insider Transactions, Affiliated Transactions-Regulation O","Overdrafts are special coded and reviewed daily.  The loan report is prepared and reviewed on a monthly basis.  Management reviews each loan made to insiders for Reg O issues.  Audit is accomplished annually.","Convene incident response team and notify Bank president and senior management.  Review if insiders have taken advantage of inisder positions to accomplish theft or fraud against the bank.",2.50,4.00,0.75,1.00,0.50,1.00,3.25,2.00,1.00,2.00,1.00,3.00,1.00,3.50,1.00,2.50,1.00,4.00,1.00,4.25,1.00,2.50,1.00,4.00,1.00,2.00,1.00,2.97,1.98,1/6/2011 11:27:29,0,0,0,1,1,0,0,"Amy Fitzgerald","Tommy White"," "," ","Audit Policy",," ",,"Annual",1.98,1.98,,"Threat Unchanged","mdt",,"Credit Risk",,3.18,"Annual",,,,
473,"Audit",3.00,"Executive Management",,"Executive Management","Improper accounting entries.  Theft.","Capital","Reconciled monthly and reviewed by management.","Notify security officer and convene incident response team.  Evaluate bank financial issues and consider customer/public notification as necessary.  Document issues to prevent future recurrence.  Consider regulatory and law enforcement notification as necessary.",2.75,4.00,0.25,1.00,0.50,1.00,4.25,1.50,1.00,3.50,1.00,3.50,1.00,3.00,1.00,3.25,1.00,4.00,1.00,4.25,1.00,2.50,1.00,2.50,1.00,1.00,1.00,2.90,1.30,1/6/2011 11:27:29,0,0,0,1,0,0,0,"Amy Fitzgerald","Tommy White"," "," ","Audit Policy",," ",,"Annual",1.30,1.30,,"Threat Unchanged","mdt",,"Liquidity Risk",,3.47,"Annual",,,,
474,"Audit",3.00,"Accounting",,"Accounting","Financial statements being misstated.
Paying expenses that are unauthorized, or are not legitimate bank expenses.","Income and Expense","1.  Profit and Loss comparisons are done daily, which identifies variances.  2.  Financials are reviewed by management and the board monthly.
1.  Proper segregation of duties exist between authorizing invoices to be paid, preparing, signing, reviewing, and mailing expense checks.  2.  Two signatures are required on checks > $5,000.00","Convene incident response team and nofity Bank President/Sr Management.  Perform accounting reconciliation to determinne financial statement errors or misappropriations.",2.50,4.25,0.75,1.00,0.50,1.00,4.00,1.50,1.00,2.50,1.00,3.50,1.00,3.50,1.00,3.25,1.00,4.00,1.00,4.00,1.00,2.50,1.00,3.25,1.00,1.50,1.00,2.95,2.14,1/6/2011 11:27:29,0,0,0,1,0,0,0,"Amy Fitzgerald","Tommy White"," "," ","Audit Policy",," ",,"Annual",2.14,2.14,,"Threat Unchanged","mdt",,"Liquidity Risk",,3.42,"Annual",,,,
475,"Audit",3.00,"Accounting",,"Accounting","Improper accounting entries.","General Ledger","Reconciled monthly and reviewed by management.","Convene senior management and appropriate committees to determine improper or fraudulent accounting practices.  Response may involve foresenic reporting, logs, documentation, tracking documentation, and legal/law assistance as needed.",2.50,4.00,0.75,1.00,0.50,1.00,4.00,2.00,1.00,1.50,1.00,3.00,1.00,3.00,1.00,2.50,1.00,2.50,1.00,3.00,1.00,2.00,1.00,2.00,1.00,1.50,1.00,2.30,2.00,1/6/2011 11:27:29,0,0,0,1,0,0,0,"Amy Fitzgerald","Tommy White"," "," ","Audit Policy",," ",,"Annual",2.00,2.00,,"Threat Unchanged","mdt",,"Operational Risk",,3.20,"Annual",,,,
476,"Audit",3.00,"Accounting",,"Accounting","Improper accounting / entries could cause Bank to make strategic and financial decisions based on erroneous call report totals.","Call Report","Management reviews before submission.","Convene bank management to determine if call report errors are accidental or the result of a fraud effort.  Report issues and file changed report as soon as possible.  Coordinate with appropriate regulatory officers.  Recalculate other key indicators based on call report inaccuracies.",2.50,3.75,0.75,1.00,0.50,1.00,3.75,2.50,1.00,2.00,1.00,3.00,1.00,3.00,3.00,2.75,1.00,2.75,1.00,3.00,1.00,2.00,1.00,2.50,1.00,1.50,1.00,2.58,1.96,1/10/2011 0:00:00,0,0,0,1,0,0,0,"Amy Fitzgerald"," "," "," ","Audit Policy"," "," ",,"Annual",1.96,1.96,,"Threat Unchanged","mdt",,"Compliance Risk",,3.14,"Annual",,,,
477,"Audit",3.00,"Human Resources",,"Human Resources","Payroll out of balance.
Terminated employee not being removed from payroll
Unauthorized salary increases.
Accuracy of benefits, such as insurance.
Non-compliance with labor laws or regulations.
Unauthorized commissions.
Employees being hired in other regions and paperwork not turned in within a timely manner.
Employees changing positions or locations and HR not being notified.
Both Jonesboro HR officers being out of the office during payroll processing.","Human Resources","1.  HR double checks the totals before they transmit.  2.  HR checks the totals when they receive the actual reports once payroll is processed.
1.  HR has a check list that they go by.  2.  HR matches time clock entries to the payroll for non-exempt employees.
Supervisor, Executives, and HR's signatures are required for salary increases.  Documentation is maintained in the employee's personnel file.
HR checks the billing monthly.
1.  The bank has labor law posters placed in each office.  2.  The bank has affirmative action plans that cover all locations, as well as a Code of Ethics policy that is reviewed annually and updated as necessary.
Authorizations are required before commissions are paid.  HR maintains a file that details the commissions paid.
Working with regional HR officers and managers to emphasize how important it is for the Corporate HR dept/payroll to have paperwork on the day the employee starts, especially for non-exempt employees.
Train supervisors to notify their regional HR dept prior to employee changes.
A back-up has been trained to process payroll in the absence of an HR officer.","Convene incident response team and senior management to determine issues with payroll ledgers and accounts.  Take action to preclude payroll issues in the future by documenting past issues.  Consider revising the number of payroll audits in amount and intensity.",2.00,3.75,0.75,1.00,0.50,1.00,4.25,2.50,1.00,2.00,1.00,2.75,1.00,2.75,1.00,2.25,1.00,2.75,1.00,2.75,1.00,2.50,1.00,2.00,1.00,1.50,1.00,2.37,1.93,1/10/2011 0:00:00,0,0,0,1,0,0,0,"Amy Fitzgerald"," "," "," ","Audit Policy"," "," ",,"Annual",1.93,1.93,,"Threat Unchanged","mdt",,"Operational Risk",,3.09,"Annual",,,,
478,"Audit",3.00,"Information Technology",,"Operations Center","Unauthorized entries.
Items don't clear correctly.
Stale dated reconciling items.","Cash Items","Reconciled monthly and reviewed by management.
Reconciled monthly and reviewed by management.
Reconciled monthly and reviewed by management.","Notify security officer and convene incident response team.  Evaluate bank financial issues and consider customer/public notification as necessary.  Document issues to prevent future recurrence.  Consider regulatory and law enforcement notification as necessary.",3.00,3.25,0.75,1.00,0.50,1.00,3.75,2.00,1.00,2.00,1.00,3.00,1.00,2.50,1.00,2.00,1.00,2.75,1.00,2.50,1.00,2.00,1.00,2.50,1.00,2.50,1.00,2.37,1.93,1/10/2011 0:00:00,0,0,0,1,0,0,0,"Amy Fitzgerald"," "," "," ","Audit Policy"," "," ",,"Annual",1.93,1.93,,"Threat Unchanged","mdt",,"Operational Risk",,3.09,"Annual",,,,
479,"Audit",3.00,"Information Technology",,"Operations Center","Inadequate documentation on outgoing/incoming collections.
Collection fees.  Illegal collection activities could subject the Bank to legal action.","Collections","1.  Adequate documentation is maintained on all incoming and outgoing collections.  2.  Collection records furnish the origin and final disposition of each collection item.  3.  Incoming collection items are promptly credited.
Procedures are in place to charge collection fees.

Hard copy physical files are protected by physical security controls.  Locked, fireproof storage of files is maintained.  Employee security training is accomplished and documented on an annual basis.","Convene compliance  committee and senior management to document proper legal procedures and methods used to for collection efforts.  Committtee may engage bank legal counsel and law enforcement if necessary.",3.00,2.75,0.50,1.00,0.50,1.00,2.75,1.50,1.00,2.00,1.00,2.75,1.00,2.50,1.00,1.50,1.00,3.00,1.00,2.50,1.00,2.00,1.00,3.00,1.00,1.50,1.00,2.22,1.34,1/6/2011 11:27:29,0,0,0,1,0,0,0,"Amy Fitzgerald"," "," "," ","Audit Policy"," "," ",,"Annual",1.34,1.34,,"Threat Unchanged","mdt",,"Reputational Risk",,2.68,"18 Months",,,,
480,"Audit",3.00,"Trust",,"Trust Department","Trust checking and savings accounts in balance with Trust system.
Collecting and recording trust fees in a timely manner.
Timely payments of insurance premium.
Properly recording and controlling assets transferred to the department.
Error on purchase and sales of securities.
Having insufficient records to permit an accurate accounting.","Trust Department","Trust Operations Assistant balances weekly or monthly and is reviewed by Operations Manager.
Use of trust fee processing and excel spreadsheet.
Trust tickler system and personal trust assistant has spreadsheet.
Verify with prior custodian statement and reconcilement from Bank of New York.  Dual control over vault assets.  Trust department audits vault assets annually.  
Balances funds in a timely manner and carefully enters trades.
Performs annual reviews on each account.","ID Theft Response Procedures.  Convene incident response team and bank senior management to find where auditing trail of trust account opening procedures and reporting  is lacking.   Provide accurate handling of communications with bank regulators and  public offices so that reputation damage is minimized.  Use bank legal counsel to help mitigate financial losses",3.75,4.75,0.50,1.00,0.50,1.00,4.25,2.00,1.00,2.75,1.00,3.00,1.00,3.00,1.00,2.75,1.00,3.25,1.00,2.50,1.00,2.00,1.00,2.00,1.00,1.75,1.00,2.50,1.90,1/10/2011 0:00:00,0,0,0,1,0,0,0,"Amy Fitzgerald"," "," "," ","Audit Policy"," "," ",,"Annual",1.90,1.90,,"Threat Unchanged","mdt",,"Operational Risk",,3.81,"Annual",,,,
481,"Audit",3.00,"Executive Management",,"Executive Management","Cash / invoice payment process.
Intercompany accounts.
Income tax filing.
Debt service capacity, preferred stock dividend servicing and cash flow needs (including interest rate risk).","Bank Holding Company","Proper approvals, monthly reconcilement and review.
Monthly balancing.
Prepared / reviewed internally and with tax preparer.
Monitoring of expected cash flow needs, subsidiary capital levels and available sources of funds.","Notification of security officer and incident response team to document the security issue (physical or logical) and plan the customer/public notification process as necessary.  Document issues to ensure compromise/issue has been remedied and will not easily reoccur.",2.25,4.75,0.50,1.00,0.50,1.00,4.50,1.75,1.00,2.50,1.00,4.00,1.00,4.00,1.00,4.25,4.00,3.25,1.00,3.75,1.00,3.75,1.00,4.25,1.00,2.00,1.00,3.55,1.88,1/10/2011 0:00:00,0,0,0,1,0,0,0,"Amy Fitzgerald"," "," "," ","Audit Policy"," "," ",,"Annual",1.88,1.88,"Primarily indirect risks resulting from subsidiaries.  On parent only basis, all categories would be low risk.","Threat Unchanged","mdt",,"Strategic Risk",,3.76,"18 Months",,,,
482,"Audit",3.00,"Information Technology",,"All Locations","Items being lost between the branch and capture center.
Loss of data circuit between branch and IT Center.","Proof and Transit","Ensuring that the items are only handled by branch employees and placed in the courier bag.
Route to a different branch for capture.","Convene incident response team.  Convene incident response team and notify Bank president and senior management.  Review logs and transaction reports related to proof and transit operations (both electronic and paper) and react to bank employees or outside thieves accomplishing theft or fraud against the bank's customers.",2.50,3.25,0.75,1.00,0.50,1.00,4.00,2.50,1.00,2.00,1.00,3.00,1.00,2.75,1.00,1.50,1.00,3.00,1.00,2.50,1.00,1.50,1.00,3.00,1.00,1.50,1.00,2.32,1.88,1/10/2011 0:00:00,0,0,0,1,0,0,0,"Amy Fitzgerald"," "," "," ","Audit Policy"," "," ",,"Annual",1.88,1.88,,"Threat Unchanged","mdt",,"Operational Risk",,3.01,"Annual",,,,
485,"Audit",3.00,"Retail Services",,"All Locations","Compliance Risk.
Operational / Transactional Risk.  Customers could be using monetary instruments to launder money or hide transactions from the IRS.  Bank could fail to record the sale of monetary instruments or","Bank Secrecy Act / Anti-Money Laundering Program","The bank has a BSA Coordinator who monitors large cash items daily.  Employees receive annual BSA training. Independent audit form DD&F peforms BSA Reviews.  The bank implemented BSA software.
Complex products and services are only offered to the most reputable customers.  The bank implemented BSA software.","Convene incident response and compliance committees.  Notification of security officer.  Consideration of the impact of the BSA/AML violation to ensure compromise does not threaten national security or the money suply.  Nofitcation of appropriate Federal or regualtory agency.",2.50,4.55,0.50,1.00,0.50,1.00,4.75,3.75,1.00,1.50,1.00,4.00,3.00,4.50,4.00,2.50,1.00,2.75,1.00,2.00,1.00,1.50,1.00,3.75,1.00,1.00,1.00,3.25,1.88,1/10/2011 0:00:00,1,1,0,1,0,0,0,"Amy Fitzgerald","Terri Coleman"," "," ","Audit Policy","Bank Secrecy Act Policy","Anti-Money Laundering Policy",,"Annual",1.87,1.88,"The primary risk for BSA is compliance risk.","Threat Increasing","mdt",,"Compliance Risk",,3.76,"Annual",,,,
